INCNUMBER,OFFENSECODE,Beat #,Service Area,MICRCODE,Offense Description,NIBRS Maping,NIBRS Category,NIBRS GRP,OFFENSETITLE,DATEOFOFFENSE,Day of week,Weapon Type,INCIDENT LOCATION BLOCK ADDRESS,Month
23-015480,1178,W3,West,11008,Sexual Contact Forcible CSC 4th,Fondling,Crimes Against Person,Sex Offenses,CSC 4TH DEGREE - FORCIBLE CONTACT,03/18/2023 09:16:06 PM,Saturday,Personal Weapons,800 BLOCK 5TH ST NW,March
23-015489,1313,E3,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/18/2023 07:45:00 PM,Saturday,Personal Weapons,2500 BLOCK NORMANDY DR SE,March
23-015507,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 12:07:40 AM,Sunday,Personal Weapons,100 BLOCK OTTAWA AV SW,March
23-015513,1313,C2,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 12:54:43 AM,Sunday,Personal Weapons,0 BLOCK OTTAWA AV NW,March
23-015511,1313,N6,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 12:32:55 AM,Sunday,Other,600 BLOCK MARYLAND CT NE,March
23-015499,1305,W4,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM OTHER WEAPON,03/18/2023 11:10:00 PM,Saturday,Knife/Cutting Instrument,700 BLOCK 5TH ST NW,March
23-015561,1313,N2,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 10:14:22 AM,Sunday,Personal Weapons,1500 BLOCK UNION AV NE,March
23-015562,1313,E4,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 10:19:55 AM,Sunday,Personal Weapons,3900 BLOCK STAHL DR SE,March
23-015569,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 03:00:00 AM,Sunday,Personal Weapons,300 BLOCK DIVISION AV,March
23-015578,1313,W5,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 02:15:00 AM,Sunday,Personal Weapons,300 BLOCK GARFIELD AV NW,March
23-015595,1313,E8,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 02:53:21 PM,Sunday,Personal Weapons,100 BLOCK CORINNE ST SW,March
23-015593,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 02:42:52 PM,Sunday,Personal Weapons,300 BLOCK DIVISION AV,March
23-015606,1313,N1,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 03:58:30 PM,Sunday,Personal Weapons,2000 BLOCK FULLER AV NE,March
23-015602,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 03:25:00 PM,Sunday,Personal Weapons,200 BLOCK JEFFERSON AV SE,March
23-015617,1396,C2,Central,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/18/2023 08:58:00 AM,Saturday,Personal Weapons,100 BLOCK OTTAWA AV NW,March
23-015648,1313,N3,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 09:25:00 PM,Sunday,Personal Weapons,500 BLOCK LAFAYETTE AV NE,March
23-015655,1305,E4,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM OTHER WEAPON,03/19/2023 08:30:00 PM,Sunday,Knife/Cutting Instrument,3500 BLOCK EAST MALL DR SE,March
23-015640,1313,N1,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/19/2023 08:44:51 PM,Sunday,Personal Weapons,1200 BLOCK HOLLYWOOD ST NE,March
23-015659,1396,S6,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/19/2023 11:06:01 PM,Sunday,Knife/Cutting Instrument,1900 BLOCK KALAMAZOO AV SE,March
23-015683,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/20/2023 03:31:43 AM,Monday,Personal Weapons,700 BLOCK 3RD ST NW,March
23-015659,1172,S6,South,11002,Sexual Penetration Penis/Vagina CSC 3rd,Rape,Crimes Against Person,Sex Offenses,CSC 3RD - SEXUAL PENETRATION PENIS/VAGINA,03/19/2023 11:06:01 PM,Sunday,Knife/Cutting Instrument,1900 BLOCK KALAMAZOO AV SE,March
23-015697,1313,N1,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/20/2023 05:40:00 AM,Monday,Personal Weapons,700 BLOCK DORROLL ST NE,March
23-015719,1313,N6,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/20/2023 09:56:01 AM,Monday,Personal Weapons,500 BLOCK BALTIMORE DR NE,March
23-015732,1313,S4,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/20/2023 11:19:38 AM,Monday,Personal Weapons,900 BLOCK UNION AV SE,March
23-015735,1376,E2,East,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"Intentional Threat To Commit Act of: Violence Against School, School Employee or Students",03/20/2023 11:27:49 AM,Monday,None,900 BLOCK ALGER ST SE,March
23-015766,1313,E2,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/20/2023 02:53:27 PM,Monday,Personal Weapons,2100 BLOCK ROSEWOOD AV SE,March
23-015787,1380,C3,Central,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",03/20/2023 04:00:00 PM,Monday,None,200 BLOCK MARKET AV SW,March
23-015805,1313,W2,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/20/2023 07:32:06 PM,Monday,Personal Weapons,700 BLOCK STROBEL AV NW,March
23-015842,1313,E1,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/20/2023 10:44:05 PM,Monday,Personal Weapons,300 BLOCK BEULAH ST SE,March
23-015892,1313,E8,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/21/2023 06:00:00 AM,Tuesday,Personal Weapons,100 BLOCK DICKINSON ST SW,March
23-015929,1313,S5,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/14/2023 01:00:00 PM,Tuesday,Personal Weapons,800 BLOCK MARTIN LUTHER KING JR ST SE,March
23-015969,1313,N5,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/21/2023 03:37:56 PM,Tuesday,Personal Weapons,1600 BLOCK LEONARD ST NE,March
23-015972,1313,N2,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/21/2023 04:12:24 PM,Tuesday,Personal Weapons,1400 BLOCK HOUSEMAN AV NE,March
23-015984,1313,E7,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/21/2023 06:15:19 PM,Tuesday,Personal Weapons,700 BLOCK LYNCH ST SW,March
23-015999,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/21/2023 07:25:03 PM,Tuesday,Personal Weapons,0 BLOCK LOGAN ST SW,March
23-016003,1304,N3,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,03/21/2023 10:14:35 PM,Tuesday,Handgun,600 BLOCK COIT AV NE,March
23-016017,1304,W4,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,03/21/2023 09:00:00 PM,Tuesday,Handgun,700 BLOCK 3RD ST NW,March
23-016056,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/22/2023 12:04:30 AM,Wednesday,Personal Weapons,DIVISION AV  & CHERRY ST SE,March
23-015995,1178,W5,West,11008,Sexual Contact Forcible CSC 4th,Fondling,Crimes Against Person,Sex Offenses,CSC 4TH DEGREE - FORCIBLE CONTACT,03/21/2023 07:15:00 PM,Tuesday,Personal Weapons,200 BLOCK NATIONAL AV NW,March
23-016069,1313,N1,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/22/2023 01:50:00 AM,Wednesday,Personal Weapons,1100 BLOCK ELLSMERE ST NE,March
23-016100,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/22/2023 08:52:55 AM,Wednesday,Personal Weapons,800 BLOCK MCREYNOLDS AV NW,March
23-016106,1302,S3,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,03/22/2023 10:27:54 AM,Wednesday,Knife/Cutting Instrument,1200 BLOCK CASS AV SE,March
23-016125,1399,W4,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT (OTHER),03/21/2023 02:30:00 PM,Tuesday,Personal Weapons,1400 BLOCK DAVIS AV NW,March
23-016138,1304,W4,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,03/22/2023 01:14:29 PM,Wednesday,Firearm (type unknown),800 BLOCK MCREYNOLDS AV NW,March
23-016156,1313,S4,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/22/2023 04:19:02 PM,Wednesday,Personal Weapons,700 BLOCK DELAWARE ST SE,March
23-016159,1313,N8,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/22/2023 04:25:00 PM,Wednesday,Personal Weapons,900 BLOCK BARAGA ST NE,March
23-016166,1313,E5,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/22/2023 05:30:00 PM,Wednesday,Personal Weapons,1400 BLOCK 44TH ST SE,March
23-016213,1305,W5,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM OTHER WEAPON,03/22/2023 09:25:00 PM,Wednesday,Blunt Object,300 BLOCK STRAIGHT AV NW,March
23-016222,1313,E7,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/22/2023 10:22:31 PM,Wednesday,Personal Weapons,500 BLOCK LIBERTY ST SW,March
23-016233,1313,S8,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/21/2023 11:55:00 PM,Tuesday,Personal Weapons,900 BLOCK SHERIDAN AV SW,March
23-016244,1313,N2,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/23/2023 12:52:30 AM,Thursday,Other,1400 BLOCK PLAINFIELD AV NE,March
23-015925,1380,S7,South,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",03/20/2023 11:33:33 AM,Monday,None,0 BLOCK PUTNAM ST SW,March
23-016261,1302,S8,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,03/23/2023 03:28:08 AM,Thursday,Knife/Cutting Instrument,1100 BLOCK CAULFIELD AV SW,March
23-016301,1382,E5,East,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,STALKING (MISDEMEANOR),03/21/2023 09:10:00 PM,Tuesday,None,1500 BLOCK 28TH ST SE,March
23-016348,1313,W3,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/23/2023 02:34:17 PM,Thursday,Personal Weapons,800 BLOCK JENNETTE AV NW,March
23-016309,1380,S6,South,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",03/22/2023 07:30:00 AM,Wednesday,None,1400 BLOCK EDWARD AV SE,March
23-016363,1305,W2,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM OTHER WEAPON,03/23/2023 01:40:00 PM,Thursday,Blunt Object,2200 BLOCK GORDON ST NW,March
23-016401,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/23/2023 07:55:10 PM,Thursday,Personal Weapons,DIVISION AV  & GOODRICH ST SW,March
23-016398,1305,E5,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM OTHER WEAPON,03/23/2023 07:25:20 PM,Thursday,Motor Vehicle/Vessel,42ND ST SE & KALAMAZOO AV SE,March
23-016447,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/24/2023 01:53:29 AM,Friday,Other,700 BLOCK 6TH ST NW,March
23-016453,1396,W5,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/24/2023 01:00:00 AM,Friday,Personal Weapons,600 BLOCK 1ST ST NW,March
23-016444,1396,S6,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/24/2023 01:24:41 AM,Friday,Personal Weapons,1100 BLOCK MARTIN LUTHER KING JR ST SE,March
23-016486,1302,N7,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,03/24/2023 08:17:33 AM,Friday,Other,400 BLOCK CHERRY ST SE,March
23-016495,1302,N2,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,03/24/2023 08:58:45 AM,Friday,Other,1600 BLOCK COLLEGE AV NE,March
23-016524,1376,C2,Central,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"Intentional Threat To Commit Act of: Violence Against School, School Employee or Students",03/24/2023 10:56:08 AM,Friday,None,300 BLOCK PEARL ST NW,March
23-016532,1313,N7,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/24/2023 11:50:47 AM,Friday,None,400 BLOCK FOUNTAIN ST NE,March
23-016523,1396,E1,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/24/2023 10:53:14 AM,Friday,Personal Weapons,700 BLOCK REYNARD ST SE,March
23-016558,1313,E1,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/24/2023 02:45:39 PM,Friday,Personal Weapons,2700 BLOCK UNION AV SE,March
23-016592,1304,W6,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,03/23/2023 12:00:00 PM,Thursday,Handgun,200 BLOCK STRAIGHT AV SW,March
23-016600,1313,E5,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/24/2023 07:53:53 PM,Friday,Personal Weapons,4200 BLOCK OAK PARK DR SE,March
23-016603,1302,N2,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,03/24/2023 08:10:23 PM,Friday,Other,300 BLOCK SPENCER ST NE,March
23-016647,1306,W6,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM STRONG ARM,03/25/2023 12:07:17 AM,Saturday,Blunt Object,STRAIGHT AV SW & WATSON ST SW,March
23-016658,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/25/2023 01:12:39 AM,Saturday,Personal Weapons,400 BLOCK IONIA AV SW,March
23-016653,1313,S4,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/25/2023 12:51:24 AM,Saturday,Personal Weapons,600 BLOCK MADISON AV SE,March
23-016671,1304,S6,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,03/25/2023 02:23:11 AM,Saturday,Firearm (type unknown),1000 BLOCK EVERGREEN ST SE,March
23-016633,1311,N1,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT POL OFF - OTHER WEAPON,03/24/2023 11:05:27 PM,Friday,Fire/Incendiary Devices,800 BLOCK WELLERWOOD ST NE,March
23-016694,1313,W2,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/25/2023 08:41:25 AM,Saturday,Personal Weapons,2600 BLOCK LEONARD ST NW,March
23-016703,1313,E8,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/25/2023 11:17:56 AM,Saturday,Personal Weapons,0 BLOCK ELM ST SW,March
23-016712,1396,S5,South,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/25/2023 11:34:12 AM,Saturday,Personal Weapons,1100 BLOCK BATES ST SE,March
23-016739,1313,S5,South,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/25/2023 03:14:47 PM,Saturday,Personal Weapons,1100 BLOCK BAXTER ST SE,March
23-016741,1380,N5,North,13003,Intimidation/Stalking,Intimidation,Crimes Against Person,Assault Offenses,"TELEPHONE USED TO HARASS, THREAT",03/25/2023 12:35:00 PM,Saturday,None,1500 BLOCK HIDDEN CREEK CC DR NE,March
23-016752,1304,W6,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM - GUN,03/25/2023 05:01:04 PM,Saturday,Firearm (type unknown),1100 BLOCK BUTTERWORTH ST SW,March
23-016770,1302,N2,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,03/25/2023 07:39:30 PM,Saturday,Motor Vehicle/Vessel,0 BLOCK KNAPP ST NW,March
23-016789,1311,C3,Central,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT POL OFF - OTHER WEAPON,03/25/2023 09:26:45 PM,Saturday,Other,100 BLOCK FULTON ST,March
23-016793,1302,N2,North,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - OTHER WEAPON,03/25/2023 09:44:13 PM,Saturday,Blunt Object,400 BLOCK ELMWOOD ST NE,March
23-016807,1313,W6,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/25/2023 11:40:44 PM,Saturday,Personal Weapons,1000 BLOCK FULTON ST,March
23-016875,1313,N3,North,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/26/2023 06:56:05 AM,Sunday,Personal Weapons,700 BLOCK SINCLAIR AV NE,March
23-016873,1396,E1,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/26/2023 05:30:00 AM,Sunday,Personal Weapons,1700 BLOCK WILLARD AV SE,March
23-016922,1313,W5,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/26/2023 12:38:35 PM,Sunday,Personal Weapons,400 BLOCK FREMONT AV NW,March
23-016945,1306,E8,East,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT NON-FAM STRONG ARM,03/25/2023 09:59:00 PM,Saturday,Personal Weapons,100 BLOCK ANDRE ST SW,March
23-016894,1173,E2,East,11003,Sexual penetration Oral/Anal CSC 1st,Sodomy,Crimes Against Person,Sex Offenses,CSC 1ST -SEXUAL PENETRATION ORAL/ANAL,03/26/2023 10:41:13 AM,Sunday,None,2600 BLOCK EASTERN AV SE,March
23-016957,1396,W2,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,ASSAULT LESS THAN MURDER - GBH,03/25/2023 04:00:00 AM,Saturday,Other,1000 BLOCK CALVARY AV NW,March
23-016965,1313,E5,East,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/26/2023 04:45:00 PM,Sunday,Personal Weapons,4200 BLOCK KALAMAZOO AV SE,March
23-016944,1301,W3,West,13002,Aggravated Assault,Aggravated Assault,Crimes Against Person,Assault Offenses,AGGRAVATED ASSAULT FAMILY - GUN,03/25/2023 10:00:00 PM,Saturday,Handgun,900 BLOCK ALPINE AV NW,March
23-016963,1313,W4,West,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/25/2023 08:00:00 PM,Saturday,Personal Weapons,400 BLOCK LEONARD ST NW,March
23-016980,1313,C3,Central,13001,Non-Aggravated Assault,Simple Assault,Crimes Against Person,Assault Offenses,A and B / SIMPLE ASSAULT,03/26/2023 07:30:00 PM,Sunday,Other,100 BLOCK FULTON ST,March
