Geo,Group,Date,Year,Population,Tested,Pct_Tested,EBLL,Pct_EBLL,CEBLL,Pct_CEBLL,VEBLL,Pct_VEBLL,Ven_5_9,Pct_Ven_5_9,Ven_10_14,Pct_Ven_10_14,Ven_15_19,Pct_Ven_15_19,Ven_20_39,Pct_Ven_20_39,Ven_GTE_40,Pct_Ven_GTE_40
48724,Children < 6,2015,2015,0,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48724,Children < 6,2016,2016,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48724,Children < 6,2017,2017,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48724,Children < 6,2018,2018,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48724,Children < 6,2019,2019,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48724,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2010,2010,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2011,2011,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2012,2012,,12,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2013,2013,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2014,2014,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2015,2015,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2016,2016,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2017,2017,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2018,2018,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2019,2019,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children 1-2,2020,2020,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2010,2010,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2011,2011,107,28,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2012,2012,115,24,0.209,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2013,2013,100,20,0.2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2014,2014,89,24,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2015,2015,65,17,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2016,2016,65,14,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2017,2017,71,11,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2018,2018,71,18,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2019,2019,46,12,0.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,Children < 6,2020,2020,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children 1-2,2010,2010,,58,,,,0,0,,,,,0,0,0,0,0,0,0,0
48726,Children 1-2,2011,2011,,53,,,,,,,,,,0,0,0,0,0,0,0,0
48726,Children 1-2,2012,2012,,46,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children 1-2,2013,2013,,61,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children 1-2,2014,2014,,57,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children 1-2,2015,2015,,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children 1-2,2016,2016,,59,,,,0,0,,,,,0,0,0,0,0,0,0,0
48726,Children 1-2,2017,2017,,65,,,,0,0,,,,,0,0,0,0,0,0,0,0
48726,Children 1-2,2018,2018,,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children 1-2,2019,2019,,62,,,,0,0,,,0,0,,,0,0,0,0,0,0
48726,Children 1-2,2020,2020,,30,,,,0,0,,,,,0,0,0,0,0,0,0,0
48726,Children < 6,2010,2010,,109,,,,,,,,,,0,0,0,0,0,0,0,0
48726,Children < 6,2011,2011,441,108,0.245,6,0.056,,,,,,,0,0,0,0,0,0,0,0
48726,Children < 6,2012,2012,421,99,0.235,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children < 6,2013,2013,373,103,0.276,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children < 6,2014,2014,434,91,0.21,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children < 6,2015,2015,498,69,0.139,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children < 6,2016,2016,474,101,0.213,,,0,0,,,,,0,0,0,0,0,0,0,0
48726,Children < 6,2017,2017,472,99,0.21,,,0,0,,,,,0,0,0,0,0,0,0,0
48726,Children < 6,2018,2018,472,76,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48726,Children < 6,2019,2019,504,93,0.185,,,0,0,,,,,,,0,0,0,0,0,0
48726,Children < 6,2020,2020,,43,,,,0,0,,,,,0,0,0,0,0,0,0,0
48727,Children 1-2,2010,2010,,12,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2011,2011,,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2012,2012,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2013,2013,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2014,2014,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2015,2015,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2016,2016,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2017,2017,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2018,2018,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2019,2019,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children 1-2,2020,2020,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2010,2010,,18,,,,,,,,,,0,0,0,0,0,0,0,0
48727,Children < 6,2011,2011,110,9,0.082,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2012,2012,97,18,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2013,2013,116,21,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2014,2014,95,15,0.158,,,0,0,,,0,0,,,0,0,0,0,0,0
48727,Children < 6,2015,2015,84,13,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2016,2016,96,21,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2017,2017,96,12,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2018,2018,96,9,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2019,2019,69,15,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48727,Children < 6,2020,2020,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2019,2019,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2011,2011,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2012,2012,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2013,2013,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2014,2014,18,0,0,0,,0,,0,,0,,0,,0,,0,,0,
48728,Children < 6,2015,2015,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2016,2016,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2017,2017,15,0,0,0,,0,,0,,0,,0,,0,,0,,0,
48728,Children < 6,2018,2018,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2019,2019,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48728,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2010,2010,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2012,2012,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2013,2013,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2014,2014,,12,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2015,2015,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2016,2016,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2017,2017,,12,,,,0,0,,,,,0,0,0,0,0,0,0,0
48729,Children 1-2,2018,2018,,16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2019,2019,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children 1-2,2020,2020,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2010,2010,,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2011,2011,87,11,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2012,2012,70,22,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2013,2013,70,23,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2014,2014,68,17,0.25,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2015,2015,64,21,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2016,2016,67,16,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2017,2017,63,18,0.286,,,0,0,,,,,0,0,0,0,0,0,0,0
48729,Children < 6,2018,2018,63,23,0.365,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2019,2019,67,20,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48729,Children < 6,2020,2020,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2010,2010,,26,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2011,2011,,31,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2012,2012,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2013,2013,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2014,2014,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2015,2015,,27,,,,,,,,,,0,0,0,0,0,0,0,0
48730,Children 1-2,2016,2016,,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2017,2017,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2018,2018,,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2019,2019,,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children 1-2,2020,2020,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2010,2010,,38,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2011,2011,183,36,0.197,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2012,2012,156,22,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2013,2013,244,22,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2014,2014,248,17,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2015,2015,317,31,0.098,,,,,,,,,0,0,0,0,0,0,0,0
48730,Children < 6,2016,2016,324,34,0.105,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2017,2017,320,28,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2018,2018,320,39,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2019,2019,224,35,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48730,Children < 6,2020,2020,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2010,2010,,34,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2011,2011,,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2012,2012,,16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2013,2013,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2014,2014,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2015,2015,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2016,2016,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2017,2017,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2018,2018,,18,,,,0,0,,,,,0,0,0,0,0,0,0,0
48731,Children 1-2,2019,2019,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children 1-2,2020,2020,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2010,2010,,48,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2011,2011,156,41,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2012,2012,165,45,0.273,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2013,2013,125,26,0.208,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2014,2014,137,24,0.175,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2015,2015,162,27,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2016,2016,148,24,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2017,2017,112,31,0.277,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2018,2018,112,28,0.25,,,0,0,,,,,0,0,0,0,0,0,0,0
48731,Children < 6,2019,2019,78,30,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48731,Children < 6,2020,2020,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2010,2010,,109,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2011,2011,,117,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2012,2012,,133,,,,,,,,,,0,0,0,0,0,0,0,0
48732,Children 1-2,2013,2013,,124,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2014,2014,,131,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2015,2015,,121,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2016,2016,,148,,,,0,0,,,,,0,0,0,0,0,0,0,0
48732,Children 1-2,2017,2017,,130,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2018,2018,,118,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children 1-2,2019,2019,,115,,,,0,0,,,0,0,0,0,0,0,0,0,,
48732,Children 1-2,2020,2020,,72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2010,2010,,127,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2011,2011,557,137,0.246,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2012,2012,485,152,0.313,7,0.046,,,,,,,0,0,0,0,0,0,0,0
48732,Children < 6,2013,2013,571,135,0.236,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2014,2014,468,139,0.297,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2015,2015,541,134,0.248,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2016,2016,492,171,0.348,,,0,0,,,,,0,0,0,0,0,0,0,0
48732,Children < 6,2017,2017,557,142,0.255,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2018,2018,557,132,0.237,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48732,Children < 6,2019,2019,650,149,0.229,,,,,,,0,0,0,0,0,0,0,0,,
48732,Children < 6,2020,2020,,85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2010,2010,,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2011,2011,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2012,2012,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2013,2013,,22,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2014,2014,,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2015,2015,,23,,,,0,0,,,,,0,0,0,0,0,0,0,0
48733,Children 1-2,2016,2016,,19,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2017,2017,,30,,,,0,0,,,0,0,0,0,0,0,,,0,0
48733,Children 1-2,2018,2018,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2019,2019,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children 1-2,2020,2020,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children < 6,2010,2010,,23,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children < 6,2011,2011,105,19,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children < 6,2012,2012,114,20,0.175,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children < 6,2013,2013,108,27,0.25,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children < 6,2014,2014,76,26,0.342,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children < 6,2015,2015,92,30,0.326,,,0,0,,,,,0,0,0,0,0,0,0,0
48733,Children < 6,2016,2016,76,29,0.382,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48733,Children < 6,2017,2017,71,41,0.577,,,0,0,,,0,0,,,0,0,,,0,0
48733,Children < 6,2018,2018,71,20,0.282,,,0,0,,,0,0,0,0,,,,,0,0
48733,Children < 6,2019,2019,87,25,0.287,,,0,0,,,0,0,,,,,0,0,0,0
48733,Children < 6,2020,2020,,15,,,,0,0,,,,,0,0,0,0,0,0,0,0
48734,Children 1-2,2010,2010,,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2011,2011,,33,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2012,2012,,43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2013,2013,,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2014,2014,,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2015,2015,,43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2016,2016,,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2017,2017,,59,,,,0,0,,,,,0,0,0,0,0,0,0,0
48734,Children 1-2,2018,2018,,54,,,,0,0,,,0,0,,,0,0,0,0,0,0
48734,Children 1-2,2019,2019,,38,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children 1-2,2020,2020,,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2010,2010,,39,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2011,2011,492,36,0.073,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2012,2012,462,50,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2013,2013,392,59,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2014,2014,384,44,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2015,2015,379,53,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2016,2016,337,72,0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2017,2017,401,73,0.182,,,0,0,,,,,0,0,0,0,0,0,0,0
48734,Children < 6,2018,2018,401,62,0.155,,,0,0,,,,,,,0,0,0,0,0,0
48734,Children < 6,2019,2019,448,44,0.098,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48734,Children < 6,2020,2020,,35,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2010,2010,,10,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2011,2011,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2012,2012,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2013,2013,,10,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2014,2014,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2016,2016,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2017,2017,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2018,2018,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2019,2019,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2010,2010,,22,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2011,2011,151,20,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2012,2012,99,12,0.121,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2013,2013,46,17,0.37,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2014,2014,31,16,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2015,2015,58,8,0.138,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2016,2016,43,20,0.465,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2017,2017,63,14,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2018,2018,63,17,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2019,2019,79,11,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48735,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2010,2010,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2011,2011,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2012,2012,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2014,2014,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2015,2015,,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2017,2017,,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2018,2018,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2019,2019,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children 1-2,2020,2020,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2010,2010,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2011,2011,51,10,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2012,2012,43,7,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2013,2013,46,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2014,2014,57,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2015,2015,23,9,0.391,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2016,2016,26,8,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2017,2017,36,12,0.333,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2018,2018,36,13,0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2019,2019,41,11,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48737,Children < 6,2020,2020,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48738,Children 1-2,2010,2010,,13,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48738,Children 1-2,2011,2011,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48738,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48738,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
