,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
3000,2022/9/5,20.0, 7,14.0, 1, , 2,2022,September,5,62.0,pm25
3001,2022/9/6,20.0, 7,24.0, 3, , 2,2022,September,6,62.0,pm25
3002,2022/9/7,20.0, 9,27.0, 3, , 3,2022,September,7,62.0,pm25
3003,2022/9/8,25.0, 14,33.0, 7, 1, 4,2022,September,8,75.0,pm25
3004,2022/9/9,42.0, 14,39.0, 10, 1, 4,2022,September,9,112.0,pm25
3005,2023/1/1,64.0, 24,15.0, 5, , 3,2023,January,1,148.0,pm25
3006,2023/1/10,67.0, 30,10.0, 10, , 3,2023,January,10,152.0,pm25
3007,2023/1/11,76.0, 37,10.0, 10, , 3,2023,January,11,157.0,pm25
3008,2023/1/12,91.0, 25,23.0, 6, , 3,2023,January,12,166.0,pm25
3009,2023/1/13,60.0, 7,29.0, 2, , 2,2023,January,13,141.0,pm25
3010,2023/1/14,15.0, 9,28.0, 7, , 3,2023,January,14,49.0,pm25
3011,2023/1/15,28.0, 16,23.0, 7, , 3,2023,January,15,82.0,pm25
3012,2023/1/16,53.0, 13,19.0, 5, , 3,2023,January,16,130.0,pm25
3013,2023/1/17,42.0, 17,12.0, 5, , 3,2023,January,17,112.0,pm25
3014,2023/1/18,54.0, ,, , , ,2023,January,18,,pm25
3015,2023/1/19,, 7,15.0, 6, , 2,2023,January,19,12.711864406779661,o3
3016,2023/1/2,67.0, 32,12.0, 7, , 4,2023,January,2,152.0,pm25
3017,2023/1/20,25.0, 5,21.0, 3, , 1,2023,January,20,75.0,pm25
3018,2023/1/21,13.0, 11,23.0, 3, , 1,2023,January,21,42.0,pm25
3019,2023/1/22,39.0, 16,17.0, 5, , 2,2023,January,22,107.0,pm25
3020,2023/1/23,53.0, 15,24.0, 5, , 2,2023,January,23,130.0,pm25
3021,2023/1/24,45.0, 21,22.0, 6, , 2,2023,January,24,117.0,pm25
3022,2023/1/25,61.0, 24,17.0, 6, , 2,2023,January,25,143.0,pm25
3023,2023/1/26,66.0, 11,25.0, 7, , 2,2023,January,26,151.0,pm25
3024,2023/1/27,35.0, 13,26.0, 6, , 2,2023,January,27,99.0,pm25
3025,2023/1/28,35.0, 14,27.0, 3, , 2,2023,January,28,99.0,pm25
3026,2023/1/29,43.0, 9,24.0, 4, , 2,2023,January,29,113.0,pm25
3027,2023/1/3,76.0, 15,11.0, 4, , 3,2023,January,3,157.0,pm25
3028,2023/1/30,25.0, 10,28.0, 4, , 2,2023,January,30,75.0,pm25
3029,2023/1/31,22.0, 14,26.0, 7, , 2,2023,January,31,67.0,pm25
3030,2023/1/4,45.0, 13,15.0, 6, , 2,2023,January,4,117.0,pm25
3031,2023/1/5,44.0, 13,14.0, 7, , 2,2023,January,5,115.0,pm25
3032,2023/1/6,48.0, 10,20.0, 6, , 2,2023,January,6,121.0,pm25
3033,2023/1/7,33.0, 8,27.0, 2, , 2,2023,January,7,94.0,pm25
3034,2023/1/8,23.0, 13,27.0, 2, , 2,2023,January,8,70.0,pm25
3035,2023/1/9,50.0, 25,23.0, 8, , 3,2023,January,9,125.0,pm25
3036,2023/10/1,52.0, 16,43.0, 4, , 3,2023,October,1,128.0,pm25
3037,2023/10/10,13.0, 6,19.0, 4, , 2,2023,October,10,42.0,pm25
3038,2023/10/11,13.0, 10,22.0, 8, , 3,2023,October,11,42.0,pm25
3039,2023/10/12,25.0, 8,18.0, 4, , 2,2023,October,12,75.0,pm25
3040,2023/10/13,17.0, 4,16.0, 2, , 2,2023,October,13,55.0,pm25
3041,2023/10/14,11.0, 5,21.0, 2, , 2,2023,October,14,36.0,pm25
3042,2023/10/15,14.0, 6,25.0, 1, , 2,2023,October,15,45.0,pm25
3043,2023/10/16,13.0, 8,20.0, 4, , 2,2023,October,16,42.0,pm25
3044,2023/10/17,18.0, ,, , , ,2023,October,17,,pm25
3045,2023/10/18,, 23,29.0, 7, , 2,2023,October,18,24.576271186440678,o3
3046,2023/10/19,42.0, 23,23.0, 8, , 2,2023,October,19,112.0,pm25
3047,2023/10/2,41.0, 24,49.0, 9, 1, 4,2023,October,2,110.0,pm25
3048,2023/10/20,62.0, 6,18.0, 3, , 2,2023,October,20,144.0,pm25
3049,2023/10/21,14.0, 7,19.0, 6, , 2,2023,October,21,45.0,pm25
3050,2023/10/22,19.0, 6,25.0, 4, , 2,2023,October,22,60.0,pm25
3051,2023/10/23,14.0, 18,27.0, 8, , 3,2023,October,23,45.0,pm25
3052,2023/10/24,32.0, 24,31.0, 10, , 3,2023,October,24,92.0,pm25
3053,2023/10/25,42.0, 23,27.0, 8, , 2,2023,October,25,112.0,pm25
3054,2023/10/26,54.0, 18,21.0, 9, , 2,2023,October,26,131.0,pm25
3055,2023/10/27,48.0, 20,22.0, 4, , 2,2023,October,27,121.0,pm25
3056,2023/10/28,48.0, 8,22.0, 2, , 2,2023,October,28,121.0,pm25
3057,2023/10/29,18.0, 8,20.0, 2, , 2,2023,October,29,57.0,pm25
3058,2023/10/3,46.0, 27,49.0, 10, , 4,2023,October,3,118.0,pm25
3059,2023/10/30,22.0, 10,27.0, 3, , 1,2023,October,30,67.0,pm25
3060,2023/10/31,25.0, 17,20.0, 8, , 2,2023,October,31,75.0,pm25
3061,2023/10/4,48.0, 30,41.0, 7, , 2,2023,October,4,121.0,pm25
3062,2023/10/5,46.0, 19,26.0, 7, , 2,2023,October,5,118.0,pm25
3063,2023/10/6,42.0, 11,23.0, 5, , 2,2023,October,6,112.0,pm25
3064,2023/10/7,21.0, 4,21.0, 2, , 2,2023,October,7,65.0,pm25
3065,2023/10/8,8.0, 4,23.0, 3, , 2,2023,October,8,26.0,pm25
3066,2023/10/9,11.0, 6,27.0, 5, , 2,2023,October,9,36.0,pm25
3067,2023/11/1,47.0, 12,24.0, 8, , 2,2023,November,1,120.0,pm25
3068,2023/11/10,27.0, 16,21.0, 8, , 2,2023,November,10,79.0,pm25
3069,2023/11/11,29.0, 18,17.0, 9, , 4,2023,November,11,84.0,pm25
3070,2023/11/12,44.0, 14,25.0, 3, , 2,2023,November,12,115.0,pm25
3071,2023/11/13,34.0, 21,28.0, 10, , 3,2023,November,13,97.0,pm25
3072,2023/11/14,34.0, 24,23.0, 14, , 4,2023,November,14,97.0,pm25
3073,2023/11/15,41.0, 38,25.0, 2, 1, 3,2023,November,15,110.0,pm25
3074,2023/11/16,63.0, 43,36.0, 3, , 5,2023,November,16,146.0,pm25
3075,2023/11/17,76.0, 15,28.0, 1, , 2,2023,November,17,157.0,pm25
3076,2023/11/18,27.0, 25,28.0, 2, , 3,2023,November,18,79.0,pm25
3077,2023/11/19,43.0, 25,26.0, 5, , 4,2023,November,19,113.0,pm25
3078,2023/11/2,32.0, 25,25.0, 7, , 2,2023,November,2,92.0,pm25
3079,2023/11/20,51.0, 13,24.0, 1, , 2,2023,November,20,126.0,pm25
3080,2023/11/21,31.0, 10,18.0, 1, , 2,2023,November,21,89.0,pm25
3081,2023/11/22,31.0, 11,16.0, 7, , 2,2023,November,22,89.0,pm25
3082,2023/11/23,29.0, 11,27.0, 3, , 1,2023,November,23,84.0,pm25
3083,2023/11/24,31.0, 7,31.0, 8, , 2,2023,November,24,89.0,pm25
3084,2023/11/25,19.0, 12,26.0, 12, , 2,2023,November,25,60.0,pm25
3085,2023/11/26,32.0, 18,24.0, 8, , 2,2023,November,26,92.0,pm25
3086,2023/11/27,55.0, 10,27.0, 2, , 1,2023,November,27,133.0,pm25
3087,2023/11/28,18.0, 10,27.0, 4, , 1,2023,November,28,57.0,pm25
3088,2023/11/29,18.0, 19,17.0, 9, , 2,2023,November,29,57.0,pm25
3089,2023/11/3,43.0, 27,28.0, 6, , 2,2023,November,3,113.0,pm25
3090,2023/11/30,49.0, 24,21.0, 11, , 2,2023,November,30,123.0,pm25
3091,2023/11/4,44.0, 35,25.0, 9, , 3,2023,November,4,115.0,pm25
3092,2023/11/5,79.0, 26,27.0, 9, , 4,2023,November,5,159.0,pm25
3093,2023/11/6,65.0, 23,29.0, 6, , 1,2023,November,6,149.0,pm25
3094,2023/11/7,48.0, 11,20.0, 5, , 2,2023,November,7,121.0,pm25
3095,2023/11/8,21.0, 10,17.0, 3, , 1,2023,November,8,65.0,pm25
3096,2023/11/9,29.0, 11,29.0, 4, , 1,2023,November,9,84.0,pm25
3097,2023/12/1,62.0, 16,19.0, 5, , 2,2023,December,1,144.0,pm25
3098,2023/12/10,33.0, 4,21.0, 1, , 1,2023,December,10,94.0,pm25
3099,2023/12/11,9.0, 8,23.0, 4, , 1,2023,December,11,29.0,pm25
3100,2023/12/12,23.0, 14,25.0, 5, , 1,2023,December,12,70.0,pm25
3101,2023/12/13,35.0, 13,23.0, 13, , 3,2023,December,13,99.0,pm25
3102,2023/12/14,22.0, 26,18.0, 17, , 3,2023,December,14,67.0,pm25
3103,2023/12/15,48.0, 33,17.0, 18, , 5,2023,December,15,121.0,pm25
3104,2023/12/16,71.0, 26,26.0, 7, , 3,2023,December,16,154.0,pm25
3105,2023/12/17,61.0, 18,17.0, 3, , 2,2023,December,17,143.0,pm25
3106,2023/12/18,55.0, 7,27.0, 1, , 1,2023,December,18,133.0,pm25
3107,2023/12/19,17.0, 12,27.0, 5, , 1,2023,December,19,55.0,pm25
3108,2023/12/2,45.0, 6,22.0, 3, , 2,2023,December,2,117.0,pm25
3109,2023/12/20,21.0, 24,11.0, 12, , 4,2023,December,20,65.0,pm25
3110,2023/12/21,52.0, 34,9.0, 9, , 3,2023,December,21,128.0,pm25
3111,2023/12/22,81.0, 34,10.0, 7, , 2,2023,December,22,160.0,pm25
3112,2023/12/23,87.0, 29,10.0, 10, , 3,2023,December,23,163.0,pm25
3113,2023/12/24,79.0, 25,15.0, 3, , 2,2023,December,24,159.0,pm25
3114,2023/12/25,64.0, 22,20.0, 1, , 2,2023,December,25,148.0,pm25
3115,2023/12/26,61.0, 11,22.0, 3, , 1,2023,December,26,143.0,pm25
3116,2023/12/27,34.0, 10,14.0, 3, , 2,2023,December,27,97.0,pm25
3117,2023/12/28,26.0, 6,12.0, 3, , 2,2023,December,28,77.0,pm25
3118,2023/12/29,17.0, ,12.0, 5, , 2,2023,December,29,55.0,pm25
3119,2023/12/3,18.0, 6,19.0, 3, , 1,2023,December,3,57.0,pm25
3120,2023/12/30,, ,17.0, 11, , 3,2023,December,30,14.406779661016948,o3
3121,2023/12/31,, ,16.0, 4, , 2,2023,December,31,13.559322033898304,o3
3122,2023/12/4,19.0, 8,25.0, 5, , 2,2023,December,4,60.0,pm25
3123,2023/12/5,22.0, 10,23.0, 7, , 2,2023,December,5,67.0,pm25
3124,2023/12/6,31.0, 14,21.0, 8, , 2,2023,December,6,89.0,pm25
3125,2023/12/7,42.0, 23,9.0, 11, , 3,2023,December,7,112.0,pm25
3126,2023/12/8,58.0, 19,21.0, 8, , 2,2023,December,8,138.0,pm25
3127,2023/12/9,48.0, 13,22.0, 2, , 1,2023,December,9,121.0,pm25
3128,2023/2/1,34.0, 20,24.0, 10, , 2,2023,February,1,97.0,pm25
3129,2023/2/10,42.0, 8,29.0, 3, , 3,2023,February,10,112.0,pm25
3130,2023/2/11,20.0, 11,28.0, 12, 1, 3,2023,February,11,62.0,pm25
3131,2023/2/12,26.0, 16,27.0, 9, , 4,2023,February,12,77.0,pm25
3132,2023/2/13,44.0, 18,31.0, 8, , 3,2023,February,13,115.0,pm25
3133,2023/2/14,52.0, 23,29.0, 14, , 5,2023,February,14,128.0,pm25
3134,2023/2/15,54.0, 10,30.0, 2, , 3,2023,February,15,131.0,pm25
3135,2023/2/16,26.0, 8,27.0, 3, , 2,2023,February,16,77.0,pm25
3136,2023/2/17,18.0, 6,29.0, 4, , 1,2023,February,17,57.0,pm25
3137,2023/2/18,11.0, 15,26.0, 9, , 3,2023,February,18,36.0,pm25
3138,2023/2/19,38.0, 14,30.0, 4, , 2,2023,February,19,105.0,pm25
3139,2023/2/2,44.0, 21,32.0, 8, , 2,2023,February,2,115.0,pm25
3140,2023/2/20,31.0, 18,26.0, 10, , 3,2023,February,20,89.0,pm25
3141,2023/2/21,45.0, 15,27.0, 3, , 2,2023,February,21,117.0,pm25
3142,2023/2/22,32.0, 9,27.0, 2, , 2,2023,February,22,92.0,pm25
3143,2023/2/23,28.0, 7,29.0, 3, , 2,2023,February,23,82.0,pm25
3144,2023/2/24,21.0, 11,30.0, 3, , 2,2023,February,24,65.0,pm25
3145,2023/2/25,16.0, 15,24.0, 6, , 3,2023,February,25,52.0,pm25
3146,2023/2/26,44.0, 15,37.0, 6, , 3,2023,February,26,115.0,pm25
3147,2023/2/27,37.0, 11,31.0, 8, , 3,2023,February,27,103.0,pm25
3148,2023/2/28,31.0, 11,31.0, 6, , 2,2023,February,28,89.0,pm25
3149,2023/2/3,46.0, 25,29.0, 4, , 2,2023,February,3,118.0,pm25
3150,2023/2/4,21.0, 18,27.0, 6, , 2,2023,February,4,65.0,pm25
3151,2023/2/5,39.0, 16,28.0, 2, , 2,2023,February,5,107.0,pm25
3152,2023/2/6,43.0, 16,28.0, 3, , 2,2023,February,6,113.0,pm25
3153,2023/2/7,33.0, 18,26.0, 4, , 2,2023,February,7,94.0,pm25
3154,2023/2/8,54.0, 23,23.0, 17, , 6,2023,February,8,131.0,pm25
3155,2023/2/9,63.0, 15,25.0, 6, , 3,2023,February,9,146.0,pm25
3156,2023/3/1,33.0, 18,24.0, 10, , 4,2023,March,1,94.0,pm25
3157,2023/3/10,20.0, 7,29.0, 4, , 2,2023,March,10,62.0,pm25
3158,2023/3/11,18.0, 9,34.0, 5, , 3,2023,March,11,57.0,pm25
3159,2023/3/12,23.0, 8,29.0, 1, , 2,2023,March,12,70.0,pm25
3160,2023/3/13,26.0, 10,30.0, 4, , 3,2023,March,13,77.0,pm25
3161,2023/3/14,27.0, 10,38.0, 4, , 3,2023,March,14,79.0,pm25
3162,2023/3/15,17.0, 16,50.0, 12, , 3,2023,March,15,55.0,pm25
3163,2023/3/16,36.0, 21,30.0, 8, , 4,2023,March,16,102.0,pm25
3164,2023/3/17,51.0, 8,33.0, 2, , 1,2023,March,17,126.0,pm25
3165,2023/3/18,20.0, 9,31.0, 1, , 1,2023,March,18,62.0,pm25
3166,2023/3/19,17.0, 10,36.0, 3, , 1,2023,March,19,55.0,pm25
3167,2023/3/2,54.0, 15,37.0, 7, , 3,2023,March,2,131.0,pm25
3168,2023/3/20,22.0, 17,36.0, 4, , 1,2023,March,20,67.0,pm25
3169,2023/3/21,30.0, 24,35.0, 5, , 2,2023,March,21,87.0,pm25
3170,2023/3/22,56.0, 21,30.0, 6, , 2,2023,March,22,135.0,pm25
3171,2023/3/23,55.0, 20,33.0, 4, , 2,2023,March,23,133.0,pm25
3172,2023/3/24,51.0, 14,34.0, 3, , 2,2023,March,24,126.0,pm25
3173,2023/3/25,24.0, 7,36.0, 2, , 2,2023,March,25,72.0,pm25
3174,2023/3/26,20.0, 12,37.0, 5, , 2,2023,March,26,62.0,pm25
3175,2023/3/27,35.0, 12,36.0, 4, , 2,2023,March,27,99.0,pm25
3176,2023/3/28,29.0, 17,41.0, 10, , 3,2023,March,28,84.0,pm25
3177,2023/3/29,42.0, 16,37.0, 6, , 1,2023,March,29,112.0,pm25
3178,2023/3/3,38.0, 18,38.0, 5, , 2,2023,March,3,105.0,pm25
3179,2023/3/30,36.0, 14,35.0, 10, , 2,2023,March,30,102.0,pm25
3180,2023/3/31,34.0, 19,31.0, 8, , 3,2023,March,31,97.0,pm25
3181,2023/3/4,57.0, 16,39.0, 3, , 2,2023,March,4,136.0,pm25
3182,2023/3/5,48.0, 14,45.0, 2, , 2,2023,March,5,121.0,pm25
3183,2023/3/6,39.0, 13,43.0, 2, , 2,2023,March,6,107.0,pm25
3184,2023/3/7,44.0, 11,43.0, 9, , 3,2023,March,7,115.0,pm25
3185,2023/3/8,20.0, 14,38.0, 12, , 3,2023,March,8,62.0,pm25
3186,2023/3/9,25.0, 11,30.0, 3, , 2,2023,March,9,75.0,pm25
3187,2023/4/1,56.0, 9,35.0, 1, , 2,2023,April,1,135.0,pm25
3188,2023/4/10,65.0, 29,47.0, 12, , 3,2023,April,10,149.0,pm25
3189,2023/4/11,55.0, 31,45.0, 8, 1, 2,2023,April,11,133.0,pm25
3190,2023/4/12,48.0, 36,50.0, 5, , 2,2023,April,12,121.0,pm25
3191,2023/4/13,51.0, 33,47.0, 7, , 2,2023,April,13,126.0,pm25
3192,2023/4/14,53.0, 40,57.0, 13, 1, 4,2023,April,14,130.0,pm25
3193,2023/4/15,68.0, 36,44.0, 8, 1, 4,2023,April,15,152.0,pm25
3194,2023/4/16,67.0, 14,33.0, 2, , 2,2023,April,16,152.0,pm25
3195,2023/4/17,29.0, 4,29.0, 1, , 2,2023,April,17,84.0,pm25
3196,2023/4/18,9.0, 7,38.0, 3, , 2,2023,April,18,32.0,o3
3197,2023/4/19,14.0, 13,36.0, 5, , 2,2023,April,19,45.0,pm25
3198,2023/4/2,25.0, 10,35.0, 7, , 2,2023,April,2,75.0,pm25
3199,2023/4/20,33.0, 19,37.0, 3, , 2,2023,April,20,94.0,pm25
3200,2023/4/21,47.0, 10,34.0, 2, , 2,2023,April,21,120.0,pm25
3201,2023/4/22,24.0, 9,34.0, 2, , 2,2023,April,22,72.0,pm25
3202,2023/4/23,22.0, 5,31.0, 2, , 2,2023,April,23,67.0,pm25
3203,2023/4/24,11.0, 12,37.0, 4, , 2,2023,April,24,36.0,pm25
3204,2023/4/25,26.0, 14,34.0, 6, , 2,2023,April,25,77.0,pm25
3205,2023/4/26,39.0, 10,29.0, 5, , 2,2023,April,26,107.0,pm25
3206,2023/4/27,19.0, 22,45.0, 10, , 2,2023,April,27,60.0,pm25
3207,2023/4/28,46.0, 24,34.0, 7, 1, 3,2023,April,28,118.0,pm25
3208,2023/4/29,53.0, 15,42.0, 3, 1, 2,2023,April,29,130.0,pm25
3209,2023/4/3,26.0, 13,30.0, 7, , 2,2023,April,3,77.0,pm25
3210,2023/4/30,41.0, 5,27.0, 1, , 2,2023,April,30,110.0,pm25
3211,2023/4/4,25.0, 8,34.0, 2, , 2,2023,April,4,75.0,pm25
3212,2023/4/5,24.0, 14,31.0, 5, , 2,2023,April,5,72.0,pm25
3213,2023/4/6,36.0, 11,37.0, 3, , 1,2023,April,6,102.0,pm25
3214,2023/4/7,24.0, 10,36.0, 5, , 1,2023,April,7,72.0,pm25
3215,2023/4/8,22.0, 21,40.0, 8, , 2,2023,April,8,67.0,pm25
3216,2023/4/9,48.0, 30,48.0, 8, 1, 2,2023,April,9,121.0,pm25
3217,2023/5/1,9.0, 3,26.0, 2, , 2,2023,May,1,29.0,pm25
3218,2023/5/10,28.0, 24,45.0, 9, 1, 3,2023,May,10,82.0,pm25
3219,2023/5/11,44.0, 26,3.0, 14, , 5,2023,May,11,115.0,pm25
3220,2023/5/12,53.0, 31,49.0, 8, , 3,2023,May,12,130.0,pm25
3221,2023/5/13,54.0, 24,40.0, 4, , 3,2023,May,13,131.0,pm25
3222,2023/5/14,47.0, 14,38.0, 1, , 2,2023,May,14,120.0,pm25
3223,2023/5/15,29.0, 18,41.0, 3, , 1,2023,May,15,84.0,pm25
3224,2023/5/16,23.0, 28,41.0, 7, , 2,2023,May,16,70.0,pm25
3225,2023/5/17,41.0, 15,35.0, 3, , 2,2023,May,17,110.0,pm25
3226,2023/5/18,22.0, 27,41.0, 3, , 2,2023,May,18,67.0,pm25
3227,2023/5/19,32.0, 35,32.0, 5, , 3,2023,May,19,92.0,pm25
3228,2023/5/2,7.0, 3,26.0, 2, , 2,2023,May,2,23.0,pm25
3229,2023/5/20,57.0, 15,31.0, 1, , 2,2023,May,20,136.0,pm25
3230,2023/5/21,39.0, 17,38.0, 4, , 2,2023,May,21,107.0,pm25
3231,2023/5/22,38.0, 27,40.0, 8, , 3,2023,May,22,105.0,pm25
3232,2023/5/23,49.0, 30,55.0, 7, , 3,2023,May,23,123.0,pm25
3233,2023/5/24,53.0, 31,33.0, 4, , 2,2023,May,24,130.0,pm25
3234,2023/5/25,41.0, 13,37.0, 1, , 1,2023,May,25,110.0,pm25
3235,2023/5/26,16.0, 16,42.0, 6, , 2,2023,May,26,52.0,pm25
3236,2023/5/27,28.0, 22,51.0, 5, , 2,2023,May,27,82.0,pm25
3237,2023/5/28,37.0, 25,57.0, 5, , 3,2023,May,28,103.0,pm25
3238,2023/5/29,47.0, 25,61.0, 4, , 3,2023,May,29,120.0,pm25
3239,2023/5/3,3.0, 8,25.0, 3, , 2,2023,May,3,21.0,o3
3240,2023/5/30,45.0, 31,61.0, 5, , 3,2023,May,30,117.0,pm25
3241,2023/5/31,52.0, 24,49.0, 4, , 3,2023,May,31,128.0,pm25
3242,2023/5/4,18.0, 16,36.0, 9, 1, 3,2023,May,4,57.0,pm25
3243,2023/5/5,33.0, 17,43.0, 3, , 2,2023,May,5,94.0,pm25
3244,2023/5/6,25.0, 12,41.0, 1, , 2,2023,May,6,75.0,pm25
3245,2023/5/7,24.0, 16,39.0, 2, , 3,2023,May,7,72.0,pm25
3246,2023/5/8,43.0, 12,31.0, 3, , 3,2023,May,8,113.0,pm25
3247,2023/5/9,32.0, 13,39.0, 4, , 2,2023,May,9,92.0,pm25
3248,2023/6/1,40.0, 24,56.0, 3, 2, 3,2023,June,1,108.0,pm25
3249,2023/6/10,75.0, 39,64.0, 7, 1, 3,2023,June,10,156.0,pm25
3250,2023/6/11,73.0, 19,31.0, 2, , 2,2023,June,11,155.0,pm25
3251,2023/6/12,50.0, 12,29.0, 2, , 2,2023,June,12,125.0,pm25
3252,2023/6/13,32.0, 16,29.0, 5, , 2,2023,June,13,92.0,pm25
3253,2023/6/14,38.0, 14,33.0, 4, 1, 3,2023,June,14,105.0,pm25
3254,2023/6/15,36.0, 17,20.0, 6, , 3,2023,June,15,102.0,pm25
3255,2023/6/16,42.0, 28,33.0, 2, , 3,2023,June,16,112.0,pm25
3256,2023/6/17,66.0, 35,40.0, 3, , 3,2023,June,17,151.0,pm25
3257,2023/6/18,81.0, 44,19.0, 5, , 4,2023,June,18,160.0,pm25
3258,2023/6/19,87.0, ,, , , ,2023,June,19,,pm25
3259,2023/6/2,44.0, 29,76.0, 6, , 4,2023,June,2,115.0,pm25
3260,2023/6/23,, 19,43.0, 3, , 2,2023,June,23,36.440677966101696,o3
3261,2023/6/24,43.0, 24,49.0, 3, 1, 2,2023,June,24,113.0,pm25
3262,2023/6/25,53.0, 23,44.0, 3, , 3,2023,June,25,130.0,pm25
3263,2023/6/26,52.0, 29,27.0, 3, , 4,2023,June,26,128.0,pm25
3264,2023/6/27,72.0, 124,32.0, 3, , 13,2023,June,27,155.0,pm25
3265,2023/6/28,203.0, 100,47.0, 5, , 8,2023,June,28,253.0,pm25
3266,2023/6/29,176.0, 87,74.0, 3, , 8,2023,June,29,226.0,pm25
3267,2023/6/3,56.0, 35,47.0, 2, , 3,2023,June,3,135.0,pm25
3268,2023/6/30,156.0, 34,57.0, 4, 1, 4,2023,June,30,206.0,pm25
3269,2023/6/4,80.0, 38,41.0, 1, , 3,2023,June,4,159.0,pm25
3270,2023/6/5,75.0, 39,50.0, 4, , 3,2023,June,5,156.0,pm25
3271,2023/6/6,73.0, 42,35.0, 5, , 4,2023,June,6,155.0,pm25
3272,2023/6/7,94.0, 50,37.0, 5, , 4,2023,June,7,167.0,pm25
3273,2023/6/8,94.0, 47,29.0, 5, , 3,2023,June,8,167.0,pm25
3274,2023/6/9,89.0, 35,35.0, 4, , 2,2023,June,9,165.0,pm25
3275,2023/7/1,79.0, 33,37.0, 8, , 4,2023,July,1,159.0,pm25
3276,2023/7/10,39.0, 20,60.0, 7, 1, 2,2023,July,10,107.0,pm25
3277,2023/7/11,47.0, 15,39.0, 4, 1, 2,2023,July,11,120.0,pm25
3278,2023/7/12,37.0, 11,30.0, 3, , 1,2023,July,12,103.0,pm25
3279,2023/7/13,23.0, 10,35.0, 2, 1, 2,2023,July,13,70.0,pm25
3280,2023/7/14,25.0, 14,50.0, 5, , 2,2023,July,14,75.0,pm25
3281,2023/7/15,35.0, 11,45.0, 3, , 2,2023,July,15,99.0,pm25
3282,2023/7/16,31.0, 30,36.0, 2, , 3,2023,July,16,89.0,pm25
3283,2023/7/17,78.0, 23,27.0, 3, , 2,2023,July,17,158.0,pm25
3284,2023/7/18,57.0, 12,31.0, 4, , 2,2023,July,18,136.0,pm25
3285,2023/7/19,26.0, 18,3.0, 9, , 4,2023,July,19,77.0,pm25
3286,2023/7/2,75.0, 21,31.0, 3, , 3,2023,July,2,156.0,pm25
3287,2023/7/20,47.0, 22,39.0, 8, , 3,2023,July,20,120.0,pm25
3288,2023/7/21,47.0, 15,25.0, 2, , 2,2023,July,21,120.0,pm25
3289,2023/7/22,41.0, 19,42.0, 4, 2, 3,2023,July,22,110.0,pm25
3290,2023/7/23,54.0, 17,45.0, 3, 1, 3,2023,July,23,131.0,pm25
3291,2023/7/24,48.0, 30,37.0, 6, , 4,2023,July,24,121.0,pm25
3292,2023/7/25,73.0, 52,65.0, 7, 1, 5,2023,July,25,155.0,pm25
3293,2023/7/26,119.0, 38,32.0, 6, , 3,2023,July,26,182.0,pm25
3294,2023/7/27,87.0, 24,58.0, 4, , 3,2023,July,27,163.0,pm25
3295,2023/7/28,61.0, 19,51.0, 5, , 3,2023,July,28,143.0,pm25
3296,2023/7/29,47.0, 10,35.0, 1, , 1,2023,July,29,120.0,pm25
3297,2023/7/3,53.0, 17,44.0, 2, , 2,2023,July,3,130.0,pm25
3298,2023/7/30,25.0, 9,28.0, 1, 1, 2,2023,July,30,75.0,pm25
3299,2023/7/31,24.0, 15,28.0, 5, 2, 3,2023,July,31,72.0,pm25
3300,2023/7/4,46.0, 34,53.0, 4, 1, 3,2023,July,4,118.0,pm25
3301,2023/7/5,77.0, 37,56.0, 6, 1, 3,2023,July,5,158.0,pm25
3302,2023/7/6,86.0, 15,34.0, 2, , 2,2023,July,6,163.0,pm25
3303,2023/7/7,43.0, 16,41.0, 3, , 2,2023,July,7,113.0,pm25
3304,2023/7/8,41.0, 12,35.0, 3, , 2,2023,July,8,110.0,pm25
3305,2023/7/9,33.0, 14,45.0, 2, , 2,2023,July,9,94.0,pm25
3306,2023/8/1,37.0, 18,36.0, 6, , 3,2023,August,1,103.0,pm25
3307,2023/8/10,65.0, 26,40.0, 4, , 4,2023,August,10,149.0,pm25
3308,2023/8/11,63.0, 21,47.0, 5, 1, 4,2023,August,11,146.0,pm25
3309,2023/8/12,49.0, 10,35.0, 2, , 3,2023,August,12,123.0,pm25
3310,2023/8/13,22.0, 9,25.0, 2, , 3,2023,August,13,67.0,pm25
3311,2023/8/14,21.0, 9,21.0, 2, , 4,2023,August,14,65.0,pm25
3312,2023/8/15,21.0, 26,24.0, 2, , 3,2023,August,15,65.0,pm25
3313,2023/8/16,68.0, 16,38.0, 5, 1, 2,2023,August,16,152.0,pm25
3314,2023/8/17,40.0, 19,31.0, 3, , 2,2023,August,17,108.0,pm25
3315,2023/8/18,46.0, 25,32.0, 3, , 3,2023,August,18,118.0,pm25
3316,2023/8/19,63.0, 34,42.0, 6, , 4,2023,August,19,146.0,pm25
3317,2023/8/2,43.0, 22,55.0, 5, , 3,2023,August,2,113.0,pm25
3318,2023/8/20,80.0, 28,41.0, 2, , 4,2023,August,20,159.0,pm25
3319,2023/8/21,67.0, 27,27.0, 2, , 3,2023,August,21,152.0,pm25
3320,2023/8/22,70.0, 14,29.0, 1, , 2,2023,August,22,154.0,pm25
3321,2023/8/23,35.0, 25,54.0, 3, , 3,2023,August,23,99.0,pm25
3322,2023/8/24,56.0, 31,47.0, 5, , 3,2023,August,24,135.0,pm25
3323,2023/8/25,65.0, 11,22.0, 2, , 3,2023,August,25,149.0,pm25
